videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
vmwvEY0SoF8,"Meet the oldest Grand Champion in Rocket League...",2020-01-22,Long Form,10M18S,618,3471215,75108,4149
NedMgsn_Wz0,"Why there are more demos than ever in Rocket League",2020-01-18,Long Form,7M54S,474,659511,24992,1280
w-XkOtyeVXQ,"Why you suck at Rocket League...",2020-01-13,Long Form,10M13S,613,869493,39661,2359
7kjH6xIPRyY,"Rocket League Mafia 2",2020-01-08,Long Form,11M35S,695,2169807,70527,2113
hW0l7oXej7I,"I hired 5 different Rocket League coaches and gave them all the same replay...",2020-01-04,Long Form,13M,780,738222,25215,1576
zXesWBvaL-s,"I challenged Rocket League players and made them rage",2019-12-27,Long Form,14M7S,847,3646180,68987,1509
0YhBnTbMlog,"The true story behind GarrettG",2019-12-21,Long Form,14M57S,897,2796523,80419,3368
i-G7zQSMJqo,"Meet the youngest Grand Champion in the world...",2019-12-13,Long Form,12M6S,726,6380564,121529,4819
CDWIJ6hsWwA,"Have Rocket League mods gone too far?",2019-12-09,Long Form,8M38S,518,938969,27395,724
NYSunfgciuY,"Two players get in a fight in Rocket League, a breakdown",2019-12-04,Long Form,5M7S,307,1157008,34864,1677
te9D0nezfDc,"The Rocket League Social Experiment",2019-11-30,Long Form,13M25S,805,1501760,42472,1329
Dh0b_V35jjc,"Twitch Chat Guesses the Rocket League Rank",2019-11-25,Long Form,12M40S,760,950353,26064,1034
G6fbVgsS8FM,"Rocket League Stereotypes 2",2019-11-20,Long Form,8M16S,496,5533430,96098,5440
ckFbgcLMVLc,"3 Levels of Rocket League (Best mechanics of 2019)",2019-11-13,Long Form,14M23S,863,3082306,53783,4196
DuV2SGAZaig,"The art of the double tap",2019-11-06,Long Form,11M17S,677,910589,39440,1786
dVa734ROmCM,"More Rocket League Experiments",2019-10-31,Long Form,10M24S,624,337334,10938,731
GD2wC9QG7As,"Learning 10 New Rocket League Skills from EASY to IMPOSSIBLE",2019-10-25,Long Form,10M53S,653,4581629,134647,2521
ynUjUTGUgpY,"I went to Europe to play Rocket League on EU servers",2019-10-21,Long Form,9M36S,576,885015,31385,1875
Fks2IGP5xvE,"Youtubers try to Guess Rocket League Ranks",2019-10-10,Long Form,12M10S,730,3427275,49678,3659
rEiYBP0qZ8Y,"The Problem with Ranks in Rocket League",2019-10-03,Long Form,6M12S,372,1028744,32750,1943
pdhclhVzuG4,"The true story behind the Rocket League channel that stopped uploading",2019-09-25,Long Form,12M24S,744,966135,38328,1423
S1Jl_k6HJtc,"The first Rocket League Olympics",2019-09-19,Long Form,11M10S,670,1222237,39258,1620
xgr_EQo0WzI,"Guessing what happens next...",2019-09-13,Long Form,11M6S,666,1576332,38388,1222
KeeFAWWFB3o,"The 20 Best Rocket League Players in the World (and the goals that made them)",2019-09-06,Long Form,11M57S,717,1076550,25336,2223
j3u_HiR664E,"PROS vs GOLDS but the Golds just have to touch the ball - Rocket League Experiments 1",2019-09-02,Long Form,11M32S,692,2979579,76034,3362
aEBDNHhNOC0,"Memes, Goals, and Moments you missed from RL BTS",2019-08-28,Long Form,10M23S,623,349543,14151,644
