videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
avhcZ6Iuv2w,"Wagyu Tallow Dry Aged Lamb Shoulder",2023-09-28,Short,52S,52,13983773,817784,2020
6ynfeCAzr0U,"Garlic Confit Cowboy Butter",2023-09-20,Short,29S,29,4129612,308313,551
fztZ-oIXQMk,"Chicharron Charcuterie Board",2023-09-11,Short,41S,41,15018579,851202,3373
wLyQXLeXdc8,"McDonald’s Beef Jerky",2023-09-10,Short,35S,35,2802377,186702,568
WkMPySeHKGY,"Rib Cap Wellington… Gordon’s not going to be happy",2023-09-02,Short,40S,40,1889671,126160,749
YYfB_R2TjLI,"The World's Most Expensive Beef Jerky",2023-08-29,Short,37S,37,2807181,228753,969
bf-Nksvtiww,"She Wanted Raw Lobster...",2023-08-22,Short,30S,30,17240289,661599,6681
KujgczNVy_Q,"Dry Aged Fish Catch & Cook",2023-08-18,Short,1M,60,2429382,202653,615
tIkCThaR4fc,"Seafood Feast on a Malaysian Fish Farm",2023-08-04,Short,44S,44,1276368,94150,638
mDw6gUIdOQs,"I Cooked a Wagyu Picanha Like a Brisket",2023-08-03,Short,30S,30,5533392,302012,947
s_CMAhCEc5g,"Candied Bacon Salmon Board",2023-07-31,Short,54S,54,6679160,369013,1547
pu9hyOkfV5c,"Grow a Weenie",2023-07-23,Short,19S,19,196854605,3106474,4946
BtkpYb__JG4,"Picanha Chip",2023-07-22,Short,40S,40,10166568,652694,4155
0kGtpQpRPRU,"Worlds Biggest Rack of Ribs",2023-07-21,Short,32S,32,3793265,257949,1343
IiChHK-mzeo,"Can I move to FL before my meat defrosts?",2023-07-20,Short,54S,54,8593452,618888,3147
f4k7ZB64YH8,"I Turned Salmon into Cotton Candy",2023-07-17,Short,26S,26,3086385,182769,1089
hl4hDyMBVvA,"Dry Aged Buffalo Chicken",2023-07-16,Short,44S,44,41334422,2078278,4026
i2xKkIQ8eNU,"Best ""it's raw"" comment wins",2023-07-14,Short,10S,10,9480533,480216,37232
jsrkJNd7bno,"How Chicken Jerky is Made",2023-07-13,Short,45S,45,2566767,170577,806
E9kgHa6wh-k,"Lobster Cheese Dog",2023-07-01,Short,40S,40,7250765,443363,2040
weO4irlRYuw,"Chili Crisp Dry Aged Duck",2023-06-24,Short,44S,44,3997096,277354,1322
yYLLFEvvaH4,"Forbidden Dorito Pt 2",2023-06-20,Short,15S,15,6665983,350355,1360
Hb63L9YPyZg,"Steak School: Picanha",2023-06-16,Short,44S,44,5237131,306360,989
JqNNYKSEVeE,"Fresh vs Dry Aged Duck",2023-06-14,Short,45S,45,5582165,360414,891
